document_post_id	document_type	primary_process	document_title	content_chars	paragraphs	lines	recommended_unit	confidence	question_answer_markers	speaker_turn_markers	date_headers	numbered_points	signature_markers	attachment_markers	salutation_markers	list_density
9912	statement	КРЕМЛЕВСКОЕ ДЕЛО	Заявление Д.И. Антипаса Н.И. Ежову о работниках Управления коменданта московского Кремля	35162	1	1	question_answer_blocks	high	9	0	4	0	1	0	0	1
7937	interrogation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол допроса Б.Г. Козелева	35044	1	1	question_answer_blocks	high	68	0	2	0	0	0	0	1
8003	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса А.И. Кармалитова	34990	1	1	question_answer_blocks	high	55	0	5	0	0	2	0	1
7576	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Б.Г. Мдивани	34870	1	1	question_answer_blocks	high	151	0	2	0	0	1	0	1
2488	press_summary	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ОТЧЕТ О ХОДЕ ПРОЦЕССА ПО МАТЕРИАЛАМ АГЕНТСТВА UNITED PRESS INTERNATIONAL	34130	1	1	whole_or_light_paragraph_chunks	low	0	0	1	0	0	0	0	1
4435	confrontation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол очной ставки между Г.Е. Евдокимовым и Г.Е. Зиновьевым	34119	1	1	question_answer_blocks	high	78	0	2	0	0	0	0	1
7913	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса В.Ф. Головина	34052	1	1	question_answer_blocks	high	64	0	2	0	2	1	0	1
7713	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Л.М. Марьясина	34034	1	1	question_answer_blocks	high	185	0	3	0	0	2	0	1
4793	letter	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Записка К.Е. Ворошилова И.В. Сталину с приложением письма-исповеди М.И. Кащеева об оппозиционной деятельности	33978	1	1	question_answer_blocks	high	5	0	1	0	0	1	1	1
5736	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Г.Г. Ягоды Н.И. Ежову с приложением протокола допроса А.Г. Пригожина	33949	1	1	question_answer_blocks	high	179	0	6	0	0	1	0	1
7015	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Б.О. Норкина	33624	1	1	question_answer_blocks	high	71	0	4	0	0	2	0	1
7630	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса В.Н. Слепкова	33541	1	1	question_answer_blocks	high	84	0	3	0	0	1	0	1
8707	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Я.С. Агранова И.В. Сталину с приложением письма Н.И. Бухарина И.В. Сталину	33482	1	1	whole_or_light_paragraph_chunks	low	1	0	4	0	0	1	0	1
7974	interrogation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол допроса С.А. Чихладзе	33302	1	1	question_answer_blocks	high	137	0	2	0	0	0	0	1
5711	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса М.И. Лурье	33174	1	1	question_answer_blocks	high	124	0	13	0	0	0	0	1
5793	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протоколов допроса А. Кунта от 13 и 14 декабря 1936 г.	33020	1	1	question_answer_blocks	high	118	0	4	0	0	1	0	1
8747	testimony	ПРОЦЕСС 2-12 МАРТА 1938 г.	Показания Н.И. Бухарина	32959	1	1	question_answer_blocks	high	5	0	1	0	0	0	0	1
5920	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Е.В. Цетлина	32925	1	1	question_answer_blocks	high	124	0	3	0	0	1	0	1
7928	program	ПРОЦЕСС 2-12 МАРТА 1938 г.	Программа Народной Трудовой Демократической партии России	32779	1	1	question_answer_blocks	high	4	0	1	0	0	0	0	1
7707	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса С.С. Раввы	32726	1	1	question_answer_blocks	high	92	0	3	0	0	1	0	1
5636	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды Н.И. Ежову с приложением протокола допроса А.И. Биркенгофа	32474	1	1	question_answer_blocks	high	310	0	6	0	0	1	0	1
8652	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина членам и кандидатам ЦК ВКП(б), членам КПК и КСК	32455	1	1	question_answer_blocks	high	19	0	5	0	1	1	0	1
7103	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса М.Е. Быстрова	32394	1	1	question_answer_blocks	high	138	0	3	0	3	2	0	1
7789	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Т.Р. Левиной	32394	1	1	question_answer_blocks	high	114	0	2	0	0	1	0	1
5777	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.А. Молчанова Н.И. Ежову с приложением заявления А.О. Альского от 15 апреля 1936 г.	32340	1	1	question_answer_blocks	high	4	0	3	0	1	1	2	1
7124	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса И.Д. Турока	32309	1	1	question_answer_blocks	high	142	0	2	0	1	1	0	1
5887	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса И.И. Бурлакова	32281	1	1	question_answer_blocks	high	106	0	1	0	0	0	0	1
7300	indictment	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Обвинительное заключение по делу “параллельного антисоветского троцкистского центра”	32121	1	1	question_answer_blocks	high	8	0	18	0	1	0	0	1
2483	session_transcript	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	23 АВГУСТА – ВЕЧЕРНЕЕ ЗАСЕДАНИЕ	32038	1	1	question_answer_blocks	high	15	0	7	0	0	0	1	0
5638	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Е.А. Дмитриева	31924	1	1	question_answer_blocks	high	186	0	5	0	0	0	0	1
5149	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Г.Г. Ягоды Н.И. Ежову с приложением протокола допроса Г.Б. Либермана	31762	1	1	question_answer_blocks	high	170	0	7	0	0	2	2	1
6312	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса К.Б. Радека	31725	1	1	question_answer_blocks	high	81	0	7	0	0	1	0	1
5895	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса В.И. Пучкова	31696	1	1	question_answer_blocks	high	74	0	5	0	0	1	0	1
8611	session_transcript	ПРОЦЕСС 2-12 МАРТА 1938 г.	Стенограмма очной ставки между Л.С. Сосновским и Н.И. Бухариным в ЦК ВКП(б)	31687	1	1	question_answer_blocks	high	5	0	1	0	0	0	1	1
5712	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса К.Б. Бермана-Юрина	31545	1	1	question_answer_blocks	high	98	0	13	0	0	2	0	1
4771	list	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Список активных зиновьевцев, троцкистов и шляпниковцев, подлежащих немедленному аресту	31539	1	1	question_answer_blocks	high	2	0	1	0	0	5	0	1
8422	conversation_recording	ПРОЦЕСС 2-12 МАРТА 1938 г.	Запись разговоров по объекту “В-87”	31525	1	1	question_answer_blocks	high	4	0	4	0	0	0	0	1
5725	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Фрица Давида	31441	1	1	question_answer_blocks	high	168	0	7	0	0	0	0	1
5657	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса М.И. Лурье	31269	1	1	question_answer_blocks	high	189	0	13	0	1	1	0	1
5742	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса Г.Е. Евдокимова	31198	1	1	question_answer_blocks	high	100	0	15	0	0	1	0	1
9930	letter	КРЕМЛЕВСКОЕ ДЕЛО	Письмо В.И. Шипихина в ЦК ВКП(б) в связи с делом А.С. Енукидзе	31154	1	1	question_answer_blocks	high	11	0	3	0	4	0	2	1
7275	indictment	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Проект обвинительного заключения по делу “параллельного троцкистского центра”	31044	1	1	question_answer_blocks	high	6	0	6	0	0	0	0	1
5659	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса И.И. Койген	30929	1	1	question_answer_blocks	high	133	0	6	0	0	0	0	1
7075	letter	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Письмо А.А. Хвыли И.В. Сталину	30777	1	1	question_answer_blocks	high	10	0	8	0	1	1	8	1
8217	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса В.В. Кузьмина	30512	1	1	question_answer_blocks	high	7	0	4	0	2	1	2	1
7230	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Е.Б. Федосеева	30184	1	1	question_answer_blocks	high	91	0	3	0	0	3	0	1
7954	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Б.Е. Алдаданова	29871	1	1	question_answer_blocks	high	68	0	3	0	1	1	0	1
5663	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Р.В. Пикеля	29831	1	1	question_answer_blocks	high	167	0	18	0	0	0	0	1
5618	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Э.С. Гольцмана	29408	1	1	question_answer_blocks	high	256	0	2	0	1	0	0	1
7174	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса С.И. Кавтарадзе	29399	1	1	question_answer_blocks	high	99	0	4	0	0	1	0	1
9061	brochure	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Брошюра В.П. Ольберга “Проблемы войны. Может ли Лига Наций обеспечить мир?”	29330	1	1	question_answer_blocks	high	3	0	2	0	0	0	0	1
5669	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса Р.А. Грюнштейн	29308	1	1	question_answer_blocks	high	169	0	8	0	0	2	0	1
5625	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Е. Прокофьева И.В. Сталину с приложением протокола допроса Х.Г. Гуревича	29200	1	1	question_answer_blocks	high	74	0	21	0	1	1	0	1
7930	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Я.Ю. Харита	29196	1	1	question_answer_blocks	high	72	0	3	0	0	1	0	1
7379	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса С.Х. Варданиана	29074	1	1	question_answer_blocks	high	82	0	3	0	0	1	0	1
7003	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Д.Т. Шермергорна	28988	1	1	question_answer_blocks	high	131	0	4	0	0	1	0	1
7950	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса А.Д. Арефьева	28978	1	1	question_answer_blocks	high	43	0	3	0	0	1	0	1
2617	indictment	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	ОБВИНИТЕЛЬНОЕ ЗАКЛЮЧЕНИЕ	28951	1	1	question_answer_blocks	high	16	0	8	0	2	0	0	1
7656	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Я.К. Яглома	28932	1	1	question_answer_blocks	high	41	0	4	0	0	1	0	1
5206	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса Р.С. Беннет	28573	1	1	question_answer_blocks	high	187	0	1	0	0	1	1	1
4532	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса Л.Б. Каменева	28568	1	1	question_answer_blocks	high	11	0	3	0	0	0	0	1
